Date,TQQQ_BnH,TQQQ_Strategy,TQQQ_Position
2019-04-09,-0.01099067179635882,-0.01099067179635874,1.0
2019-04-10,0.016179066715139356,0.01617906671513916,1.0
2019-04-11,-0.007558735296009922,-0.007558735296009922,1.0
2019-04-12,0.012315601475045401,0.0123156014750455,1.0
2019-04-15,0.0008006539079570274,0.0008006539079571409,1.0
2019-04-16,0.00975676839177253,0.009756768391772546,1.0
2019-04-17,0.009979153245214922,0.00997915324521501,1.0
2019-04-18,0.0031368153046740233,0.0031368153046741187,1.0
2019-04-22,0.008442867361744932,0.008442867361744856,1.0
2019-04-23,0.03798469118979453,0.03798469118979442,1.0
2019-04-24,-0.009709076423215501,-0.009709076423215507,1.0
2019-04-25,0.011161646852992924,0.011161646852993016,1.0
2019-04-26,0.003579664789692627,0.003579664789692586,1.0
2019-04-29,0.005351029231802196,0.005351029231802119,1.0
2019-04-30,-0.02291563528556584,-0.022915635285565675,1.0
2019-05-01,-0.011499226325896617,-0.011499226325896724,1.0
2019-05-02,-0.0122456630492489,-0.012245663049248838,1.0
2019-05-03,0.0471098593758883,0.04710985937588823,1.0
2019-05-06,-0.017907285474684898,-0.017907285474684884,1.0
2019-05-07,-0.05816749536619226,-0.058167495366192284,1.0
2019-05-08,-0.00880027305271025,-0.008800273052710257,1.0
2019-05-09,-0.015818853327705162,-0.016802788429090554,0.0
2019-05-10,0.0027880788790726196,0.0,0.0
2019-05-13,-0.10336916775808269,0.0,0.0
2019-05-14,0.031375238085219914,0.0,0.0
2019-05-15,0.041563474865490946,-0.0009992504996875623,1.0
2019-05-16,0.03124468108327849,0.031244681083278558,1.0
2019-05-17,-0.03112129287204346,-0.031121292872043474,1.0
2019-05-20,-0.05013610982216221,-0.05013610982216224,1.0
2019-05-21,0.03005907305050548,0.02902927149222314,0.0
2019-05-22,-0.013027557256151012,0.0,0.0
2019-05-23,-0.04716631468853549,0.0,0.0
2019-05-24,-0.001477704364301946,0.0,0.0
2019-05-28,-0.010728877901271638,0.0,0.0
2019-05-29,-0.025056000443286153,0.0,0.0
2019-05-30,0.01189068943479854,0.0,0.0
2019-05-31,-0.04814244486871577,0.0,0.0
2019-06-03,-0.06391869244602921,0.0,0.0
2019-06-04,0.0810468090427734,0.0,0.0
2019-06-05,0.02203834629230772,0.0,0.0
2019-06-06,0.0231037341557494,0.0,0.0
2019-06-07,0.05701895914528987,0.0,0.0
2019-06-10,0.036496532501462564,-0.0009992504996875042,1.0
2019-06-11,0.0037787363694279374,0.003778736369427928,1.0
2019-06-12,-0.01694033499401615,-0.016940334994016117,1.0
2019-06-13,0.016361918833015965,0.016361918833016086,1.0
2019-06-14,-0.013015786601507484,-0.013015786601507479,1.0
2019-06-17,0.018219490384596027,0.018219490384595808,1.0
2019-06-18,0.043285462972706634,0.04328546297270671,1.0
2019-06-19,0.011761033548623345,0.011761033548623246,1.0
2019-06-20,0.027445983164591237,0.027445983164591476,1.0
2019-06-21,-0.004556970404705041,-0.004556970404705177,1.0
2019-06-24,-0.000315623143311905,-0.0003156231433118738,1.0
2019-06-25,-0.05116056106969136,-0.051160561069691336,1.0
2019-06-26,0.012647624089604292,0.012647624089604306,1.0
2019-06-27,0.01084624694229297,0.01084624694229308,1.0
2019-06-28,0.004227077554125769,0.004227077554125726,1.0
2019-07-01,0.03982522081596507,0.0398252208159651,1.0
2019-07-02,0.012143833898478285,0.012143833898478118,1.0
2019-07-03,0.02215032386599769,0.022150323865997794,1.0
2019-07-05,-0.006470921531398388,-0.0064709215313984705,1.0
2019-07-08,-0.02105428271646137,-0.021054282716461314,1.0
2019-07-09,0.01500861012634136,0.015008610126341268,1.0
2019-07-10,0.029572754695244452,0.02957275469524459,1.0
2019-07-11,-0.002664918909291214,-0.0026649189092913107,1.0
2019-07-12,0.016775600864117557,0.01677560086411763,1.0
2019-07-15,0.008468553949304125,0.008468553949304208,1.0
2019-07-16,-0.01418864560482691,-0.014188645604826852,1.0
2019-07-17,-0.01483336736623897,-0.014833367366238985,1.0
2019-07-18,0.00432322058621426,0.004323220586214301,1.0
2019-07-19,-0.024194637502766958,-0.02419463750276693,1.0
2019-07-22,0.02357781624762323,0.02357781624762343,1.0
2019-07-23,0.01931932512157375,0.019319325121573704,1.0
2019-07-24,0.021286066357263156,0.02128606635726316,1.0
2019-07-25,-0.028551273109772124,-0.02855127310977209,1.0
2019-07-26,0.02968417182344618,0.029684171823446136,1.0
2019-07-29,-0.009276362141716454,-0.009276362141716453,1.0
2019-07-30,-0.013396958502771006,-0.013396958502771101,1.0
2019-07-31,-0.042195778317279053,-0.04219577831727908,1.0
2019-08-01,-0.01402441384300035,-0.014024413843000235,1.0
2019-08-02,-0.045763822001046006,-0.04576382200104592,1.0
2019-08-05,-0.10499009794865366,-0.10499009794865376,1.0
2019-08-06,0.041093329298818704,0.04005249624285244,0.0
2019-08-07,0.01460599181361455,0.0,0.0
2019-08-08,0.06615258336467433,0.0,0.0
2019-08-09,-0.029577354722525317,-0.000999250499687819,1.0
2019-08-12,-0.03346026243512168,-0.03442656053775198,0.0
2019-08-13,0.06563847718606652,0.0,0.0
2019-08-14,-0.08957861597996253,-0.0009992504996876304,1.0
2019-08-15,-0.004239617736206958,-0.0052351291783752155,0.0
2019-08-16,0.04612380805631644,0.0,0.0
2019-08-19,0.04680340769199853,0.0,0.0
2019-08-20,-0.020573457250194438,-0.0009992504996872717,1.0
2019-08-21,0.025471558145480522,0.02547155814548053,1.0
2019-08-22,-0.00967751415560325,-0.009677514155603271,1.0
2019-08-23,-0.09153099998865155,-0.0915309999886516,1.0
2019-08-26,0.04051639906239801,0.03947614279243522,0.0
2019-08-27,-0.006030354691883066,0.0,0.0
2019-08-28,0.010053791072508922,0.0,0.0
2019-08-29,0.045477942874359245,0.0,0.0
2019-08-30,-0.007058448764916125,-0.000999250499687709,1.0
2019-09-03,-0.02909578901145582,-0.029095789011455778,1.0
2019-09-04,0.0420569962304167,0.04101519974843533,0.0
2019-09-05,0.055228909822483185,-0.000999250499687631,1.0
2019-09-06,-0.002787373003724114,-0.0027873730037241673,1.0
2019-09-09,-0.006366489917143725,-0.006366489917143645,1.0
2019-09-10,-0.00828264333417461,-0.008282643334174717,1.0
2019-09-11,0.026946037879296503,0.026946037879296614,1.0
2019-09-12,0.012429165303806222,0.012429165303806097,1.0
2019-09-13,-0.010609451068759435,-0.010609451068759402,1.0
2019-09-16,-0.013786504500305496,-0.013786504500305448,1.0
2019-09-17,0.013202577716620922,0.013202577716620973,1.0
2019-09-18,-0.0006129303627246951,-0.000612930362724761,1.0
2019-09-19,0.004448497660694883,0.004448497660694796,1.0
2019-09-20,-0.031460066161935085,-0.03146006616193496,1.0
2019-09-23,0.0009460136970558253,0.0009460136970558452,1.0
2019-09-24,-0.039539774319418686,-0.039539774319418707,1.0
2019-09-25,0.031982809528873224,0.031982809528873266,1.0
2019-09-26,-0.010012650741087037,-0.010012650741087066,1.0
2019-09-27,-0.036281976698772755,-0.03628197669877261,1.0
2019-09-30,0.026653113143279894,0.025626716693414837,0.0
2019-10-01,-0.024176305293585054,-0.000999250499687506,1.0
2019-10-02,-0.051213907018904714,-0.052162455915362456,0.0
2019-10-03,0.03294792742708563,0.0,0.0
2019-10-04,0.04207645539501792,0.0,0.0
2019-10-07,-0.009280297559968398,-0.0009992504996874563,1.0
2019-10-08,-0.045521713750583226,-0.04552171375058328,1.0
2019-10-09,0.0303029655328666,0.029272920143075254,0.0
2019-10-10,0.02189172627151037,0.0,0.0
2019-10-11,0.037448874845490865,-0.0009992504996875278,1.0
2019-10-14,0.0011033347233115887,0.0011033347233115871,1.0
2019-10-15,0.037946895141969916,0.03794689514196993,1.0
2019-10-16,-0.007433326833227283,-0.007433326833227415,1.0
2019-10-17,0.006877571010253547,0.006877571010253567,1.0
2019-10-18,-0.0286884060085294,-0.02868840600852936,1.0
2019-10-21,0.026410324495055093,0.02641032449505511,1.0
2019-10-22,-0.023142319242491105,-0.02314231924249106,1.0
2019-10-23,0.004675512504140444,0.004675512504140507,1.0
2019-10-24,0.028699825920657007,0.028699825920657066,1.0
2019-10-25,0.02277195822969924,0.02277195822969911,1.0
2019-10-28,0.03052198287549257,0.030521982875492588,1.0
2019-10-29,-0.023036171032004282,-0.023036171032004338,1.0
2019-10-30,0.014059682833411413,0.014059682833411467,1.0
2019-10-31,0.0007224850153184637,0.0007224850153184581,1.0
2019-11-01,0.02713211537358995,0.02713211537359008,1.0
2019-11-04,0.017844645464132336,0.017844645464132353,1.0
2019-11-05,0.001242273245054104,0.0012422732450541089,1.0
2019-11-06,-0.006342242582082824,-0.006342242582082826,1.0
2019-11-07,0.010129454765288814,0.010129454765288957,1.0
2019-11-08,0.01181298310387846,0.011812983103878471,1.0
2019-11-11,-0.004208855983601656,-0.00420885598360173,1.0
2019-11-12,0.008180205838904886,0.008180205838904824,1.0
2019-11-13,-0.0014874512143294716,-0.0014874512143293439,1.0
2019-11-14,-0.00027094715445830087,-0.0002709471544583224,1.0
2019-11-15,0.018829529569886594,0.01882952956988657,1.0
2019-11-18,0.005185737512677591,0.005185737512677621,1.0
2019-11-19,0.004100532870104923,0.004100532870105006,1.0
2019-11-20,-0.01752074047103136,-0.017520740471031446,1.0
2019-11-21,-0.007777032972626663,-0.007777032972626619,1.0
2019-11-22,0.0027026392266151777,0.0027026392266151452,1.0
2019-11-25,0.03463602511879271,0.034636025118792595,1.0
2019-11-26,0.005991961476178975,0.005991961476179054,1.0
2019-11-27,0.02019978269745315,0.020199782697453178,1.0
2019-11-29,-0.013326883223775288,-0.013326883223775345,1.0
2019-12-02,-0.032158393563870624,-0.03215839356387055,1.0
2019-12-03,-0.02246157275397842,-0.02246157275397849,1.0
2019-12-04,0.01482005379329876,0.014820053793298702,1.0
2019-12-05,0.00522490886481175,0.0052249088648117815,1.0
2019-12-06,0.030920817370456488,0.030920817370456478,1.0
2019-12-09,-0.012281731196647216,-0.012281731196647164,1.0
2019-12-10,-0.0022251470126515294,-0.002225147012651601,1.0
2019-12-11,0.015086070810226504,0.015086070810226464,1.0
2019-12-12,0.022874278308756546,0.022874278308756633,1.0
2019-12-13,0.008970092305525368,0.008970092305525222,1.0
2019-12-16,0.028675216529601366,0.028675216529601276,1.0
2019-12-17,0.0013389776953067756,0.0013389776953069365,1.0
2019-12-18,0.0023097489945538285,0.0023097489945537973,1.0
