Date,MGK_BnH,MGK_Strategy,MGK_Position
2019-03-20,0.0037260193879957715,0.0037260193879958075,1.0
2019-03-21,0.013798631095081282,0.013798631095081313,1.0
2019-03-22,-0.021650143727704907,-0.021650143727704862,1.0
2019-03-25,0.0002358092821250768,0.00023580928212497414,1.0
2019-03-26,0.0054538011166631595,0.005453801116663104,1.0
2019-03-27,-0.005343156490426049,-0.005343156490425998,1.0
2019-03-28,0.004476603373541277,0.004476603373541151,1.0
2019-03-29,0.007616852515263117,0.007616852515263113,1.0
2019-04-01,0.011258591304827092,0.01125859130482714,1.0
2019-04-02,0.002783054165648169,0.002783054165648344,1.0
2019-04-03,0.0029342952982380766,0.002934295298237997,1.0
2019-04-04,0.0004745544966047177,0.00047455449660466367,1.0
2019-04-05,0.00450479073482879,0.00450479073482868,1.0
2019-04-08,0.0014949151250982506,0.0014949151250982931,1.0
2019-04-09,-0.004085214854953945,-0.0040852148549538935,1.0
2019-04-10,0.004338609427148699,0.004338609427148726,1.0
2019-04-11,-0.0004713080374805223,-0.0004713080374804308,1.0
2019-04-12,0.007229295785233347,0.007229295785233296,1.0
2019-04-15,0.0,0.0,1.0
2019-04-16,-0.0006239872740173569,-0.0006239872740173854,1.0
2019-04-17,-0.001249375953666032,-0.001249375953666038,1.0
2019-04-18,0.002501488332215196,0.0025014883322151374,1.0
2019-04-22,0.002260659308085833,0.00226065930808589,1.0
2019-04-23,0.011046533301619199,0.011046533301619215,1.0
2019-04-24,-0.0022312229864643873,-0.002231222986464438,1.0
2019-04-25,0.0037013092525817193,0.003701309252581784,1.0
2019-04-26,0.0036109629984792946,0.003610962998479322,1.0
2019-04-29,0.0012250261353399239,0.0012250261353400232,1.0
2019-04-30,-0.004434619865186562,-0.004434619865186512,1.0
2019-05-01,-0.006374583445012738,-0.006374583445012794,1.0
2019-05-02,-0.00309161548305803,-0.0030916154830579446,1.0
2019-05-03,0.012327645811510246,0.012327645811510204,1.0
2019-05-06,-0.004288950867785912,-0.00428895086778603,1.0
2019-05-07,-0.018306078160199357,-0.018306078160199347,1.0
2019-05-08,-0.000940248367640617,-0.0019390583543350299,0.0
2019-05-09,-0.003607794724340585,0.0,0.0
2019-05-10,0.002991164052456474,0.0,0.0
2019-05-13,-0.02950657408659796,0.0,0.0
2019-05-14,0.010188375545900685,0.0,0.0
2019-05-15,0.01120632360078666,0.0,0.0
2019-05-16,0.009973691555311914,0.0,0.0
2019-05-17,-0.007288841343310093,-0.0009992504996876512,1.0
2019-05-20,-0.012079605250686298,-0.012079605250686189,1.0
2019-05-21,0.00919048447105264,0.008181546284202765,0.0
2019-05-22,-0.0019796543415590007,0.0,0.0
2019-05-23,-0.013409568241452341,0.0,0.0
2019-05-24,0.0002412617919604898,0.0,0.0
2019-05-28,-0.004341985207354182,0.0,0.0
2019-05-29,-0.008237007753140513,0.0,0.0
2019-05-30,0.00480406274210754,0.0,0.0
2019-05-31,-0.014343362935887893,0.0,0.0
2019-06-03,-0.01767670665641241,0.0,0.0
2019-06-04,0.024021022626640853,0.0,0.0
2019-06-05,0.010706664445255587,0.0,0.0
2019-06-06,0.006954660281430103,0.0,0.0
2019-06-07,0.017105785545314056,0.0,0.0
2019-06-10,0.005921769365970775,0.0,0.0
2019-06-11,0.00031390380357732006,-0.0009992504996875551,1.0
2019-06-12,-0.0025894018709956557,-0.0025894018709956544,1.0
2019-06-13,0.004327004434542703,0.004327004434542726,1.0
2019-06-14,-0.002114808388120837,-0.0021148083881208247,1.0
2019-06-17,0.005416163917225436,0.00541616391722555,1.0
2019-06-18,0.010852694726480872,0.010852694726480833,1.0
2019-06-19,0.0030896196705119117,0.0030896196705118726,1.0
2019-06-20,0.01039509939067651,0.010395099390676609,1.0
2019-06-21,-0.001600892278209809,-0.0016008922782098601,1.0
2019-06-24,-0.002442261968813697,-0.0024422619688136723,1.0
2019-06-25,-0.015074121903582816,-0.015074121903582819,1.0
2019-06-26,0.0013987784991831287,0.0013987784991830565,1.0
2019-06-27,0.003790254937503068,0.003790254937503047,1.0
2019-06-28,0.003954275960321496,0.003954275960321506,1.0
2019-07-01,0.010194651023737178,0.010194651023737103,1.0
2019-07-02,0.004434210353490897,0.004434210353490896,1.0
2019-07-03,0.008296753205474516,0.008296753205474466,1.0
2019-07-05,-0.0020382482085395948,-0.002038248208539616,1.0
2019-07-08,-0.005597569208471542,-0.0055975692084716255,1.0
2019-07-09,0.0047163058874843955,0.004716305887484474,1.0
2019-07-10,0.007949700318583552,0.007949700318583549,1.0
2019-07-11,0.0024035764668812742,0.0024035764668812842,1.0
2019-07-12,0.004346231656044752,0.004346231656044803,1.0
2019-07-15,0.0009701045820604826,0.0009701045820604586,1.0
2019-07-16,-0.0038762134355659894,-0.0038762134355659963,1.0
2019-07-17,-0.005163105874100182,-0.005163105874100258,1.0
2019-07-18,0.0015793567378006301,0.0015793567378007084,1.0
2019-07-19,-0.006382937626450813,-0.006382937626450787,1.0
2019-07-22,0.006499823429432006,0.0064998234294320525,1.0
2019-07-23,0.005631741482625907,0.0056317414826257805,1.0
2019-07-24,0.006123138311381782,0.006123138311381866,1.0
2019-07-25,-0.006085873665184316,-0.006085873665184345,1.0
2019-07-26,0.00925941786694584,0.009259417866945795,1.0
2019-07-29,-0.003773326499279417,-0.003773326499279412,1.0
2019-07-30,-0.0030449336805390415,-0.0030449336805390384,1.0
2019-07-31,-0.012663832343391523,-0.012663832343391588,1.0
2019-08-01,-0.004602424091209256,-0.0046024240912093065,1.0
2019-08-02,-0.010081355547929549,-0.010081355547929514,1.0
2019-08-05,-0.03323116688140171,-0.034197694022312056,0.0
2019-08-06,0.015602645322950304,0.0,0.0
2019-08-07,0.003197537877247747,0.0,0.0
2019-08-08,0.02332086304454717,0.0,0.0
2019-08-09,-0.007976273054504768,0.0,0.0
2019-08-12,-0.01255839982150686,0.0,0.0
2019-08-13,0.018534395887420008,0.0,0.0
2019-08-14,-0.029389274911919006,0.0,0.0
2019-08-15,0.004863395538305282,0.0,0.0
2019-08-16,0.014051486482222764,0.0,0.0
2019-08-19,0.013933685926687422,0.0,0.0
2019-08-20,-0.004859056449576515,-0.0009992504996876302,1.0
2019-08-21,0.00976579162745117,0.009765791627451122,1.0
2019-08-22,-0.0014358485368879403,-0.0014358485368878911,1.0
2019-08-23,-0.027844914873752402,-0.027844914873752458,1.0
2019-08-26,0.01315389782193166,0.01315389782193168,1.0
2019-08-27,-0.002074186418915769,-0.0020741864189157697,1.0
2019-08-28,0.004464932118567688,0.004464932118567572,1.0
2019-08-29,0.014714963978249118,0.01471496397824923,1.0
2019-08-30,-0.0024922845536712313,-0.0024922845536712933,1.0
2019-09-03,-0.00825363005275992,-0.008253630052759864,1.0
2019-09-04,0.013055607280782144,0.013055607280782259,1.0
2019-09-05,0.015751095288591976,0.01575109528859203,1.0
2019-09-06,-0.0010388294847497592,-0.0010388294847498154,1.0
2019-09-09,-0.006684660102772466,-0.006684660102772482,1.0
2019-09-10,-0.005084249770759164,-0.005084249770759108,1.0
2019-09-11,0.0061626386709383585,0.0061626386709383,1.0
2019-09-12,0.006797153822109214,0.006797153822109303,1.0
2019-09-13,-0.00400618492003213,-0.004006184920032117,1.0
2019-09-16,-0.003500944658843985,-0.0035009446588439267,1.0
2019-09-17,0.005157479499579454,0.005157479499579383,1.0
2019-09-18,0.0016362416748745279,0.0016362416748746255,1.0
2019-09-19,0.0013362881492609002,0.0013362881492607712,1.0
2019-09-20,-0.008897386339379643,-0.008897386339379624,1.0
2019-09-23,-0.00037391631688932225,-0.0003739163168893503,1.0
2019-09-24,-0.01092685518265879,-0.010926855182658828,1.0
2019-09-25,0.009080283359664376,0.009080283359664312,1.0
2019-09-26,-0.000899842482886104,-0.0018986928653638394,0.0
2019-09-27,-0.011333066953528093,0.0,0.0
2019-09-30,0.007059921696980442,0.0,0.0
2019-10-01,-0.010182410081590598,0.0,0.0
2019-10-02,-0.017489121766261384,-0.0009992504996875207,1.0
2019-10-03,0.011659843487022536,0.010648436558496519,0.0
2019-10-04,0.014060624081859485,0.0,0.0
2019-10-07,-0.003258069051975565,-0.0009992504996874936,1.0
2019-10-08,-0.014823355794263526,-0.01482335579426361,1.0
2019-10-09,0.011342619106364138,0.011342619106364176,1.0
2019-10-10,0.0058748233556207285,0.005874823355620669,1.0
2019-10-11,0.010770736136381132,0.010770736136381286,1.0
2019-10-14,-0.0005253855601754509,-0.0005253855601754743,1.0
2019-10-15,0.010586247410167893,0.01058624741016792,1.0
2019-10-16,-0.0027486562778838985,-0.002748656277883857,1.0
2019-10-17,0.0018622273425317193,0.0018622273425318008,1.0
2019-10-18,-0.008922989418686855,-0.00892298941868675,1.0
2019-10-21,0.006977514495344561,0.006977514495344456,1.0
2019-10-22,-0.011697953022394847,-0.011697953022394954,1.0
2019-10-23,0.0036187375197604954,0.003618737519760504,1.0
2019-10-24,0.008413523411019419,0.008413523411019476,1.0
2019-10-25,0.004320530101483255,0.004320530101483095,1.0
2019-10-28,0.008307507569974781,0.008307507569974894,1.0
2019-10-29,-0.004928896653724868,-0.0049288966537248905,1.0
2019-10-30,0.005544756595873723,0.0055447565958738065,1.0
2019-10-31,-0.0019115441951406131,-0.0019115441951405865,1.0
2019-11-01,0.008691804561537841,0.008691804561537937,1.0
2019-11-04,0.0015335114113756987,0.001533511411375732,1.0
2019-11-05,-0.0025519870609981288,-0.0025519870609981327,1.0
2019-11-06,-0.00014637053200694528,-0.00014637053200699274,1.0
2019-11-07,0.003290199108992864,0.0032901991089927815,1.0
2019-11-08,0.0023317035991381463,0.002331703599138102,1.0
2019-11-11,-0.0002907849256346129,-0.00029078492563451374,1.0
2019-11-12,0.003926990385678897,0.003926990385678946,1.0
2019-11-13,0.0013039003959833817,0.0013039003959834884,1.0
2019-11-14,0.0035451113176416804,0.0035451113176416162,1.0
2019-11-15,0.007496781872031066,0.007496781872030919,1.0
2019-11-18,0.0010733953274815189,0.0010733953274816715,1.0
2019-11-19,0.0011435905032937121,0.0011435905032937059,1.0
2019-11-20,-0.003783882685991835,-0.0037838826859918524,1.0
2019-11-21,-0.003654900363318392,-0.0036549003633183394,1.0
2019-11-22,0.0005035099680585908,0.0005035099680585085,1.0
2019-11-25,0.009489757351166084,0.009489757351166146,1.0
2019-11-26,0.0037740982584324456,0.0037740982584323238,1.0
2019-11-27,0.006882017113778005,0.006882017113778071,1.0
2019-11-29,-0.003382181955681407,-0.003382181955681434,1.0
2019-12-02,-0.01216063225653774,-0.012160632256537716,1.0
2019-12-03,-0.005654143468317829,-0.005654143468317852,1.0
2019-12-04,0.004894668297818816,0.004894668297818887,1.0
2019-12-05,0.001217405342709199,0.001217405342709163,1.0
2019-12-06,0.009872846812640557,0.00987284681264049,1.0
2019-12-09,-0.003188037828800616,-0.0031880378288006187,1.0
2019-12-10,-0.0014921431995795764,-0.0014921431995795315,1.0
2019-12-11,0.004128027493869757,0.004128027493869804,1.0
2019-12-12,0.004394495810818411,0.004394495810818379,1.0
2019-12-13,0.005151909307275382,0.005151909307275387,1.0
