Date,UPRO_BnH,UPRO_Strategy,UPRO_Position
2020-01-02,0.026996221639584927,0.026996221639584907,1.0
2020-01-03,-0.021696739473817228,-0.021696739473817193,1.0
2020-01-06,0.010378250444054826,0.010378250444054755,1.0
2020-01-07,-0.00872398248357309,-0.008723982483572972,1.0
2020-01-08,0.015471918278171959,0.015471918278172027,1.0
2020-01-09,0.02040844903099792,0.020408449030997856,1.0
2020-01-10,-0.00849366109258698,-0.008493661092587089,1.0
2020-01-13,0.020171824910602876,0.020171824910602827,1.0
2020-01-14,-0.00473993505374859,-0.004739935053748628,1.0
2020-01-15,0.006939569479914809,0.006939569479914808,1.0
2020-01-16,0.02432464198859363,0.024324641988593593,1.0
2020-01-17,0.009366478386837018,0.009366478386837044,1.0
2020-01-21,-0.005620295702765565,-0.005620295702765589,1.0
2020-01-22,0.0005258412519535405,0.0005258412519536242,1.0
2020-01-23,0.002101946219421169,0.002101946219421284,1.0
2020-01-24,-0.026874533916787402,-0.026874533916787548,1.0
2020-01-27,-0.047824533951108195,-0.04782453395110809,1.0
2020-01-28,0.030984644907150694,0.029953918008404686,0.0
2020-01-29,-0.0026071198286650166,-0.0009992504996875762,1.0
2020-01-30,0.008668230039377445,0.008668230039377542,1.0
2020-01-31,-0.05374461407022679,-0.05469063289231003,0.0
2020-02-03,0.021911567294566447,0.0,0.0
2020-02-04,0.04556342786648537,0.0,0.0
2020-02-05,0.033863937357669016,0.0,0.0
2020-02-06,0.010309477292725022,-0.000999250499687602,1.0
2020-02-07,-0.015370647863580666,-0.015370647863580592,1.0
2020-02-10,0.02190722711238502,0.021907227112385002,1.0
2020-02-11,0.005134742073920506,0.005134742073920507,1.0
2020-02-12,0.01877412383529875,0.018774123835298664,1.0
2020-02-13,-0.0037609774076244884,-0.003760977407624507,1.0
2020-02-14,0.004907748494221487,0.004907748494221479,1.0
2020-02-18,-0.007888792731582828,-0.007888792731582729,1.0
2020-02-19,0.01426220350502283,0.01426220350502284,1.0
2020-02-20,-0.01306647863975574,-0.013066478639755685,1.0
2020-02-21,-0.03076505909359739,-0.03173405172576862,0.0
2020-02-24,-0.1000390224347455,0.0,0.0
2020-02-25,-0.09063320975367584,0.0,0.0
2020-02-26,-0.010968114500243042,0.0,0.0
2020-02-27,-0.13612990221696575,0.0,0.0
2020-02-28,-0.006697496152600513,0.0,0.0
2020-03-02,0.12118366356533827,0.0,0.0
2020-03-03,-0.0850316080241097,0.0,0.0
2020-03-04,0.1257987694646303,0.0,0.0
2020-03-05,-0.1003892509037908,0.0,0.0
2020-03-06,-0.04993700445336702,0.0,0.0
2020-03-09,-0.23358621478288388,0.0,0.0
2020-03-10,0.15795983348230735,0.0,0.0
2020-03-11,-0.14731671710904926,0.0,0.0
2020-03-12,-0.2901204449147474,0.0,0.0
2020-03-13,0.2776402916286813,0.0,0.0
2020-03-16,-0.34946069933353163,0.0,0.0
2020-03-17,0.18657008028536004,0.0,0.0
2020-03-18,-0.15329506815433303,0.0,0.0
2020-03-19,-0.006345288629498347,0.0,0.0
2020-03-20,-0.1358024618234931,0.0,0.0
2020-03-23,-0.08226602099373692,0.0,0.0
2020-03-24,0.27965673228880306,0.0,0.0
2020-03-25,0.03897731374989677,0.0,0.0
2020-03-26,0.17442332504654345,0.0,0.0
2020-03-27,-0.09028259525172311,0.0,0.0
2020-03-30,0.09772747705271634,0.0,0.0
2020-03-31,-0.04658398182312795,0.0,0.0
2020-04-01,-0.1335504850929855,0.0,0.0
2020-04-02,0.06850461115009865,0.0,0.0
2020-04-03,-0.043002158553159364,0.0,0.0
2020-04-06,0.20220565186647343,0.0,0.0
2020-04-07,0.0,0.0,0.0
2020-04-08,0.10159708883503882,0.0,0.0
2020-04-09,0.04534227680902081,0.0,0.0
2020-04-13,-0.029211977985176052,-0.000999250499687635,1.0
2020-04-14,0.09088109354651919,0.08979048517324621,0.0
2020-04-15,-0.06436316870984282,-0.0009992504996875296,1.0
2020-04-16,0.01459214401254072,0.013577805516564508,0.0
2020-04-17,0.08159667681223803,0.0,0.0
2020-04-20,-0.05373111552289378,-0.0009992504996876254,1.0
2020-04-21,-0.09234330978847616,-0.09234330978847607,1.0
2020-04-22,0.06761447272206045,0.06654712515295659,0.0
2020-04-23,-0.0011837109820470593,0.0,0.0
2020-04-24,0.04237034512944193,-0.000999250499687643,1.0
2020-04-27,0.04405923411914836,0.044059234119148555,1.0
2020-04-28,-0.014701963759988668,-0.014701963759988676,1.0
2020-04-29,0.0773698210075151,0.07736982100751505,1.0
2020-04-30,-0.027956277937054796,-0.027956277937054727,1.0
2020-05-01,-0.08021138299853725,-0.08021138299853724,1.0
2020-05-04,0.010614215955337958,0.00960385439293657,0.0
2020-05-05,0.02668155072295253,0.0,0.0
2020-05-06,-0.01990546455732234,-0.0009992504996875944,1.0
2020-05-07,0.035542882865669645,0.03554288286566973,1.0
2020-05-08,0.04903248735954535,0.049032487359545164,1.0
2020-05-11,0.0015583554854670112,0.0015583554854669826,1.0
2020-05-12,-0.06144677401660348,-0.06144677401660356,1.0
2020-05-13,-0.05165747390637487,-0.05165747390637487,1.0
2020-05-14,0.03641148087694912,0.03537532849894259,0.0
2020-05-15,0.011804118529145757,0.0,0.0
2020-05-18,0.09250034011001396,0.0,0.0
2020-05-19,-0.030765630353456475,-0.0009992504996876306,1.0
2020-05-20,0.05036746290130534,0.05036746290130548,1.0
2020-05-21,-0.021728102287738915,-0.021728102287739023,1.0
2020-05-22,0.005361175186123557,0.005361175186123591,1.0
2020-05-26,0.03834429007239071,0.03834429007239079,1.0
2020-05-27,0.04377601278630139,0.04377601278630129,1.0
2020-05-28,-0.004920365891992073,-0.00492036589199202,1.0
2020-05-29,0.011772960269877286,0.011772960269877276,1.0
2020-06-01,0.013265054305563684,0.013265054305563875,1.0
2020-06-02,0.02526406122373137,0.025264061223731427,1.0
2020-06-03,0.04032246530118688,0.040322465301186675,1.0
2020-06-04,-0.009689639657372129,-0.009689639657372117,1.0
2020-06-05,0.07697326861128295,0.07697326861128295,1.0
2020-06-08,0.03755297446872996,0.03755297446873008,1.0
2020-06-09,-0.0217942752282817,-0.021794275228281753,1.0
2020-06-10,-0.017306410847355624,-0.018288858763110854,0.0
2020-06-11,-0.17469646087837953,0.0,0.0
2020-06-12,0.03654637287036944,0.0,0.0
2020-06-15,0.02815906049444572,0.0,0.0
2020-06-16,0.057307410636315614,0.0,0.0
2020-06-17,-0.013060503679538482,0.0,0.0
2020-06-18,0.001323429984859903,0.0,0.0
2020-06-19,-0.017621304680930372,0.0,0.0
2020-06-22,0.021300366591867625,-0.0009992504996875907,1.0
2020-06-23,0.012733539419697903,0.012733539419698037,1.0
2020-06-24,-0.07565578571955422,-0.0756557857195543,1.0
2020-06-25,0.03048763871999771,0.029457408703187454,0.0
2020-06-26,-0.07146102331938464,-0.0009992504996876362,1.0
2020-06-29,0.04460768209448762,0.04460768209448756,1.0
2020-06-30,0.04082605466927958,0.04082605466927954,1.0
2020-07-01,0.018484812509297344,0.018484812509297333,1.0
2020-07-02,0.015936616219689226,0.01593661621968923,1.0
2020-07-06,0.0466229603772399,0.046622960377240036,1.0
2020-07-07,-0.03164037686927079,-0.03164037686927094,1.0
2020-07-08,0.023215789853702873,0.023215789853702953,1.0
2020-07-09,-0.017016492709651332,-0.017016492709651335,1.0
2020-07-10,0.03077538914726241,0.029744871451962474,0.0
2020-07-13,-0.02612448490880226,0.0,0.0
2020-07-14,0.03832230121071922,0.0,0.0
2020-07-15,0.02788577777521195,0.0,0.0
2020-07-16,-0.009973942806441816,0.0,0.0
2020-07-17,0.008664351889954514,0.0,0.0
2020-07-20,0.023970894669198328,0.0,0.0
2020-07-21,0.006047739801048779,-0.0009992504996875536,1.0
2020-07-22,0.017645816234636902,0.01764581623463689,1.0
2020-07-23,-0.03620420643530253,-0.03620420643530264,1.0
2020-07-24,-0.01858439932839473,-0.018584399328394674,1.0
2020-07-27,0.020749463949612856,0.019728969673029357,0.0
2020-07-28,-0.018354005424188413,-0.0009992504996876375,1.0
2020-07-29,0.03638890133526296,0.0353527715311531,0.0
2020-07-30,-0.010669035648816938,-0.0009992504996875417,1.0
2020-07-31,0.023725265689119812,0.023725265689119958,1.0
2020-08-03,0.02030269623536962,0.020302696235369618,1.0
2020-08-04,0.011263517061696149,0.011263517061696001,1.0
2020-08-05,0.01893443522625904,0.01893443522625912,1.0
2020-08-06,0.020404227998907842,0.02040422799890793,1.0
2020-08-07,0.001964206579702532,0.001964206579702691,1.0
2020-08-10,0.00890936663936448,0.008909366639364544,1.0
2020-08-11,-0.02384316627061478,-0.023843166270614786,1.0
2020-08-12,0.040528316762177496,0.040528316762177344,1.0
2020-08-13,-0.0043471188391078774,-0.004347118839107783,1.0
2020-08-14,-0.0006982489133405823,-0.0006982489133405682,1.0
2020-08-17,0.009786542905745765,0.009786542905745682,1.0
2020-08-18,0.00571155840754467,0.005711558407544631,1.0
2020-08-19,-0.011530013467253353,-0.011530013467253337,1.0
2020-08-20,0.009053000513864262,0.009053000513864283,1.0
2020-08-21,0.010351957949288781,0.010351957949288827,1.0
2020-08-24,0.030566686948657384,0.030566686948657405,1.0
2020-08-25,0.01010778761988873,0.010107787619888795,1.0
2020-08-26,0.030511991649226466,0.030511991649226494,1.0
2020-08-27,0.00620799709917641,0.006207997099176439,1.0
2020-08-28,0.019617161542245132,0.019617161542245118,1.0
2020-08-31,-0.011326636124869172,-0.011326636124869121,1.0
2020-09-01,0.028562361727969998,0.028562361727969884,1.0
2020-09-02,0.04318008038166621,0.04318008038166626,1.0
2020-09-03,-0.10370060420395277,-0.10370060420395277,1.0
2020-09-04,-0.02349850983796853,-0.02349850983796872,1.0
2020-09-08,-0.0822193903907249,-0.08313694155518166,0.0
2020-09-09,0.057720274343572964,0.0,0.0
2020-09-10,-0.05181593054472289,0.0,0.0
2020-09-11,0.0012706219574964983,0.0,0.0
2020-09-14,0.039891251175944165,0.0,0.0
2020-09-15,0.014995637088461411,0.0,0.0
2020-09-16,-0.011509936107384044,0.0,0.0
2020-09-17,-0.02606897260886698,-0.0009992504996876232,1.0
2020-09-18,-0.03497496627353569,-0.03593975005100355,0.0
2020-09-21,-0.03309920963360735,0.0,0.0
2020-09-22,0.029642303838486983,0.0,0.0
2020-09-23,-0.06946466821408737,0.0,0.0
2020-09-24,0.008183414877247941,0.0,0.0
2020-09-25,0.04751507121376197,0.0,0.0
2020-09-28,0.05084118588310638,0.0,0.0
2020-09-29,-0.01636702791928013,-0.0009992504996875322,1.0
2020-09-30,0.022307880893437604,0.022307880893437687,1.0
2020-10-01,0.018601123505050943,0.018601123505051043,1.0
2020-10-02,-0.027567881635612967,-0.027567881635612985,1.0
2020-10-05,0.05200427729246204,0.05095253601623896,0.0
2020-10-06,-0.04188121769142006,-0.00099925049968751,1.0
2020-10-07,0.051952701152703895,0.05195270115270386,1.0
2020-10-08,0.025715296809512234,0.025715296809512185,1.0
2020-10-09,0.027228762877841595,0.02722876287784155,1.0
2020-10-12,0.04816569066814136,0.048165690668141525,1.0
2020-10-13,-0.019120996974667404,-0.019120996974667563,1.0
2020-10-14,-0.01807898129135188,-0.018078981291351857,1.0
2020-10-15,-0.004803102022966299,-0.004803102022966263,1.0
2020-10-16,-0.0020914106322922343,-0.0020914106322920886,1.0
2020-10-19,-0.045300587412988036,-0.04530058741298798,1.0
2020-10-20,0.01114488144990533,0.011144881449905225,1.0
2020-10-21,-0.005344096671896836,-0.005344096671896764,1.0
2020-10-22,0.017461331205533615,0.017461331205533757,1.0
2020-10-23,0.008910813274002116,0.007902154688431516,0.0
2020-10-26,-0.05479213487482337,0.0,0.0
2020-10-27,-0.010382342894135865,0.0,0.0
2020-10-28,-0.1026404087057724,0.0,0.0
2020-10-29,0.029813114277538855,0.0,0.0
2020-10-30,-0.031788261544367424,0.0,0.0
2020-11-02,0.03439525355234929,0.0,0.0
2020-11-03,0.05233315032234698,0.0,0.0
2020-11-04,0.06660683772854137,-0.000999250499687677,1.0
2020-11-05,0.05857594348838635,0.05857594348838638,1.0
2020-11-06,0.00031812257612817696,0.0003181225761283353,1.0
2020-11-09,0.03767277166907723,0.037672771669077176,1.0
2020-11-10,-0.004442347410071434,-0.004442347410071561,1.0
2020-11-11,0.021387991309608667,0.021387991309608907,1.0
2020-11-12,-0.02892460274455777,-0.028924602744557805,1.0
2020-11-13,0.04142104079684694,0.041421040796846914,1.0
2020-11-16,0.036347329719327526,0.03634732971932764,1.0
2020-11-17,-0.014661353437083746,-0.014661353437083737,1.0
2020-11-18,-0.03690760608546073,-0.036907606085460884,1.0
2020-11-19,0.012875106469629305,0.012875106469629303,1.0
2020-11-20,-0.020487378815349122,-0.020487378815349136,1.0
2020-11-23,0.01816790399120416,0.01816790399120413,1.0
2020-11-24,0.04783308406022124,0.047833084060221374,1.0
2020-11-25,-0.004722239562347852,-0.004722239562347796,1.0
2020-11-27,0.007764358349667377,0.00776435834966728,1.0
2020-11-30,-0.012983174401643982,-0.012983174401644034,1.0
2020-12-01,0.032812543709320297,0.032812543709320297,1.0
2020-12-02,0.0057387385387297485,0.005738738538729647,1.0
2020-12-03,-0.0005568249521152868,-0.0005568249521152685,1.0
2020-12-04,0.025480237824387686,0.025480237824387696,1.0
2020-12-07,-0.005024023843248515,-0.005024023843248457,1.0
2020-12-08,0.008187931375976287,0.008187931375976433,1.0
2020-12-09,-0.02666468133429367,-0.026664681334293706,1.0
2020-12-10,-0.0019469260803388622,-0.0019469260803388754,1.0
2020-12-11,-0.0037619842660163716,-0.00376198426601624,1.0
2020-12-14,-0.013007013051494987,-0.013007013051494928,1.0
2020-12-15,0.0402436643657218,0.04024366436572177,1.0
2020-12-16,0.00490388487209481,0.0049038848720947305,1.0
2020-12-17,0.016809065410673396,0.01680906541067352,1.0
2020-12-18,-0.011598574880874346,-0.011598574880874343,1.0
2020-12-21,-0.009980677727995269,-0.009980677727995244,1.0
2020-12-22,-0.006676020710003172,-0.0076690963582984875,0.0
2020-12-23,0.0029773683023082143,0.0,0.0
2020-12-24,0.011628133984493694,-0.0009992504996875835,1.0
2020-12-28,0.025422138796543203,0.025422138796543134,1.0
2020-12-29,-0.005934308569617075,-0.005934308569617136,1.0
2020-12-30,0.003979963450388535,0.0039799634503885515,1.0
2020-12-31,0.015592116256253563,0.015592116256253482,1.0
2021-01-04,-0.04098357189106716,-0.04098357189106702,1.0
2021-01-05,0.019807159132760432,0.018787606925417547,0.0
2021-01-06,0.01875734550458552,0.0,0.0
2021-01-07,0.044006406473561466,-0.0009992504996876386,1.0
2021-01-08,0.01713569674526183,0.01713569674526191,1.0
2021-01-11,-0.019921156957400266,-0.01992115695740035,1.0
2021-01-12,0.0007527476233288866,0.00075274762332899,1.0
2021-01-13,0.007271716616768176,0.007271716616768034,1.0
2021-01-14,-0.010330864985063526,-0.01033086498506342,1.0
2021-01-15,-0.022135520796542463,-0.022135520796542584,1.0
2021-01-19,0.023665395238185116,0.023665395238185064,1.0
2021-01-20,0.04108548267189027,0.04108548267189027,1.0
2021-01-21,0.002293161668663002,0.002293161668663145,1.0
2021-01-22,-0.010114425349633582,-0.01011442534963355,1.0
2021-01-25,0.012042329654772033,0.012042329654771946,1.0
2021-01-26,-0.004687649788573611,-0.004687649788573537,1.0
2021-01-27,-0.07366263638649251,-0.07366263638649256,1.0
2021-01-28,0.025159743129389067,0.025159743129389137,1.0
2021-01-29,-0.058875729712252745,-0.05887572971225268,1.0
2021-02-01,0.04769642296646004,0.047696422966460116,1.0
2021-02-02,0.042816368965941765,0.04281636896594171,1.0
2021-02-03,0.0030917317355005913,0.0030917317355005983,1.0
2021-02-04,0.033534835133158136,0.03353483513315833,1.0
2021-02-05,0.011571090527000782,0.011571090527000632,1.0
2021-02-08,0.02264129563043915,0.022641295630439214,1.0
2021-02-09,-0.002767433551424503,-0.002767433551424499,1.0
2021-02-10,-0.000694099248766622,-0.0006940992487665464,1.0
2021-02-11,0.004165928522982032,0.004165928522981986,1.0
2021-02-12,0.015095610068064591,0.01509561006806455,1.0
2021-02-16,-0.0029512914949144653,-0.0029512914949145234,1.0
2021-02-17,0.0009105485154368154,0.0009105485154366875,1.0
2021-02-18,-0.01262641453279556,-0.012626414532795522,1.0
2021-02-19,-0.005529765511088192,-0.0055297655110881075,1.0
2021-02-22,-0.022706533732360312,-0.022706533732360402,1.0
2021-02-23,0.0030823477533361565,0.003082347753336252,1.0
2021-02-24,0.032970666433806306,0.03297066643380623,1.0
2021-02-25,-0.07173077528346816,-0.07173077528346813,1.0
2021-02-26,-0.017254418840796704,-0.017254418840796516,1.0
2021-03-01,0.07248575895436948,0.07248575895436928,1.0
2021-03-02,-0.022801765564738452,-0.022801765564738438,1.0
2021-03-03,-0.03936816264388143,-0.03936816264388147,1.0
2021-03-04,-0.03786736250944256,-0.03786736250944257,1.0
2021-03-05,0.055411868354124705,0.05541186835412485,1.0
2021-03-08,-0.014720393633105844,-0.01472039363310587,1.0
2021-03-09,0.04233081090301116,0.042330810903010996,1.0
2021-03-10,0.01827512108237217,0.018275121082372187,1.0
2021-03-11,0.030850338022961,0.03085033802296104,1.0
2021-03-12,0.004096445738333232,0.0040964457383332355,1.0
2021-03-15,0.018018986941995996,0.018018986941995982,1.0
2021-03-16,-0.0035620749300497856,-0.003562074930049639,1.0
2021-03-17,0.00916080704456701,0.009160807044567005,1.0
2021-03-18,-0.04350704219047419,-0.043507042190474216,1.0
2021-03-19,-0.005324121740145404,-0.005324121740145429,1.0
2021-03-22,0.02292281083203429,0.02292281083203442,1.0
2021-03-23,-0.02254179621709007,-0.022541796217090106,1.0
2021-03-24,-0.015715881806013465,-0.01571588180601343,1.0
2021-03-25,0.016440110010066844,0.016440110010066837,1.0
2021-03-26,0.04898770004601993,0.04898770004601999,1.0
2021-03-29,-0.0018859165962594737,-0.0018859165962595793,1.0
2021-03-30,-0.008334816806938261,-0.008334816806938138,1.0
2021-03-31,0.012439516496147052,0.012439516496146956,1.0
2021-04-01,0.03110459979846092,0.031104599798460888,1.0
2021-04-05,0.04337103406918219,0.04337103406918221,1.0
2021-04-06,-0.0015433164692539858,-0.0015433164692540463,1.0
2021-04-07,0.00401874346394715,0.004018743463947203,1.0
2021-04-08,0.013650882075017412,0.013650882075017344,1.0
2021-04-09,0.02177014984784087,0.021770149847840838,1.0
2021-04-12,0.0008917750753814069,0.0008917750753815576,1.0
2021-04-13,0.008415818741571934,0.008415818741571917,1.0
2021-04-14,-0.009621953496161129,-0.009621953496161075,1.0
2021-04-15,0.032021404805049336,0.032021404805049364,1.0
2021-04-16,0.010758851912010536,0.010758851912010436,1.0
2021-04-19,-0.015016076359033237,-0.015016076359033166,1.0
2021-04-20,-0.021806304447508196,-0.02180630444750821,1.0
2021-04-21,0.027618734085261165,0.027618734085261252,1.0
2021-04-22,-0.027068384416096603,-0.02706838441609664,1.0
2021-04-23,0.03196536375981074,0.0319653637598108,1.0
2021-04-26,0.006405161712299545,0.006405161712299641,1.0
2021-04-27,-0.0010449470272314576,-0.0010449470272315402,1.0
2021-04-28,-0.0014262744105538738,-0.0014262744105538424,1.0
2021-04-29,0.018664735482341932,0.018664735482341776,1.0
2021-04-30,-0.018883706394167477,-0.018883706394167317,1.0
2021-05-03,0.006479031787530287,0.006479031787530275,1.0
2021-05-04,-0.018460420582149695,-0.01846042058214972,1.0
2021-05-05,-9.654928424340792e-05,-9.654928424335613e-05,1.0
2021-05-06,0.024115110703334164,0.024115110703334174,1.0
2021-05-07,0.022134261122783272,0.022134261122783327,1.0
2021-05-10,-0.029671921752658426,-0.029671921752658332,1.0
2021-05-11,-0.02621076835499314,-0.026210768354993218,1.0
2021-05-12,-0.06368252518556816,-0.06461860858101386,0.0
2021-05-13,0.03468378825873675,0.0,0.0
2021-05-14,0.04620507125561657,0.0,0.0
2021-05-17,-0.007505255303061231,0.0,0.0
2021-05-18,-0.025108784190346012,0.0,0.0
2021-05-19,-0.008651809816555334,0.0,0.0
2021-05-20,0.03199918142645819,0.0,0.0
2021-05-21,-0.0024298825088134857,0.0,0.0
2021-05-24,0.03059544261676761,0.0,0.0
2021-05-25,-0.00652366786311076,-0.0009992504996875775,1.0
2021-05-26,0.005900419224831088,0.005900419224831197,1.0
2021-05-27,0.0005674750561794895,0.0005674750561794822,1.0
2021-05-28,0.005862181919638276,0.005862181919638233,1.0
2021-06-01,-0.0029139340076013154,-0.002913934007601344,1.0
2021-06-02,0.00518517965022669,0.00518517965022658,1.0
2021-06-03,-0.011161178391005944,-0.011161178391005937,1.0
2021-06-04,0.02636849741911096,0.026368497419110952,1.0
2021-06-07,-0.0015712345998574184,-0.0015712345998574364,1.0
2021-06-08,0.0002778122974820274,0.0002778122974820429,1.0
2021-06-09,-0.004719297194420435,-0.004719297194420406,1.0
2021-06-10,0.01385283146109817,0.013852831461098067,1.0
2021-06-11,0.004951907632419372,0.004951907632419361,1.0
2021-06-14,0.007025998922548515,0.0070259989225486255,1.0
2021-06-15,-0.006070859829726882,-0.0060708598297270185,1.0
2021-06-16,-0.016409905135158387,-0.016409905135158366,1.0
2021-06-17,-0.0007416667903267227,-0.0007416667903267955,1.0
2021-06-18,-0.04025587675664577,-0.04025587675664576,1.0
2021-06-21,0.04233105929678849,0.042331059296788466,1.0
2021-06-22,0.014928053826652299,0.014928053826652184,1.0
2021-06-23,-0.002740417769799386,-0.0027404177697993603,1.0
2021-06-24,0.01749714165311511,0.01749714165311519,1.0
2021-06-25,0.010353646967854457,0.010353646967854497,1.0
2021-06-28,0.006505166361793657,0.006505166361793649,1.0
2021-06-29,0.0011509362917958565,0.0011509362917958182,1.0
2021-06-30,0.0027414930588653963,0.00274149305886536,1.0
2021-07-01,0.016756273816934675,0.01675627381693466,1.0
2021-07-02,0.02281207123817386,0.02281207123817363,1.0
2021-07-06,-0.006529809365135697,-0.006529809365135535,1.0
2021-07-07,0.011182114786456143,0.011182114786456058,1.0
2021-07-08,-0.023890007678871283,-0.02389000767887119,1.0
2021-07-09,0.03122061598961756,0.031220615989617395,1.0
2021-07-12,0.011237768388229652,0.01123776838822956,1.0
2021-07-13,-0.010200811216632966,-0.01020081121663292,1.0
2021-07-14,0.003435401932463389,0.003435401932463301,1.0
2021-07-15,-0.010103683384874551,-0.010103683384874473,1.0
2021-07-16,-0.02311252173900258,-0.023112521739002505,1.0
2021-07-19,-0.043951227003605875,-0.0439512270036059,1.0
2021-07-20,0.04272012027218719,0.042720120272187315,1.0
2021-07-21,0.023733334285293672,0.023733334285293745,1.0
2021-07-22,0.006514892360869329,0.006514892360869299,1.0
2021-07-23,0.03017823690962662,0.03017823690962668,1.0
2021-07-26,0.00750712364121453,0.007507123641214623,1.0
2021-07-27,-0.013444514313606493,-0.013444514313606505,1.0
2021-07-28,-0.0016419542841147328,-0.00164195428411477,1.0
2021-07-29,0.012416801065405103,0.012416801065405289,1.0
2021-07-30,-0.015188457184534876,-0.015188457184534957,1.0
2021-08-02,-0.006185619573512602,-0.006185619573512511,1.0
2021-08-03,0.024481247725866906,0.024481247725866823,1.0
2021-08-04,-0.014256732511763959,-0.014256732511763905,1.0
2021-08-05,0.018325308252276518,0.01832530825227663,1.0
2021-08-06,0.005648700318597211,0.005648700318597219,1.0
2021-08-09,-0.0031294084320974136,-0.0031294084320974557,1.0
2021-08-10,0.0030589731644596885,0.0030589731644598095,1.0
2021-08-11,0.007302749284910703,0.0073027492849107355,1.0
2021-08-12,0.00884316551341624,0.008843165513416082,1.0
2021-08-13,0.005527875183271025,0.0055278751832709685,1.0
2021-08-16,0.007460966911134959,0.007460966911135025,1.0
2021-08-17,-0.019332653576812464,-0.019332653576812433,1.0
2021-08-18,-0.03283007936339932,-0.03283007936339939,1.0
2021-08-19,0.003534117657788105,0.0035341176577880972,1.0
2021-08-20,0.024979766924315472,0.02497976692431535,1.0
2021-08-23,0.02556937987154506,0.025569379871545124,1.0
2021-08-24,0.004986155092481237,0.004986155092481208,1.0
2021-08-25,0.005814453977185607,0.005814453977185794,1.0
2021-08-26,-0.017188212456693663,-0.017188212456693712,1.0
2021-08-27,0.025723308380037224,0.0257233083800372,1.0
2021-08-30,0.013304110019377813,0.013304110019377815,1.0
2021-08-31,-0.0030182814442492045,-0.003018281444249177,1.0
2021-09-01,0.001665110468103581,0.0016651104681036583,1.0
2021-09-02,0.008311113573042261,0.008311113573042223,1.0
2021-09-03,-0.00119898963682874,-0.001198989636828728,1.0
2021-09-07,-0.010278271415627316,-0.01027827141562718,1.0
2021-09-08,-0.003638505980575246,-0.0036385059805752774,1.0
2021-09-09,-0.013542465382707092,-0.013542465382707152,1.0
2021-09-10,-0.023214472043185608,-0.023214472043185722,1.0
2021-09-13,0.006790367286984678,0.006790367286984583,1.0
2021-09-14,-0.01552804238921357,-0.01552804238921358,1.0
2021-09-15,0.025093193757210086,0.02509319375721003,1.0
2021-09-16,-0.005595149101013441,-0.00559514910101342,1.0
2021-09-17,-0.028446258028111737,-0.028446258028111744,1.0
2021-09-20,-0.04987137859829127,-0.04987137859829147,1.0
2021-09-21,-0.0028783540621750703,-0.002878354062175039,1.0
2021-09-22,0.02827303845949891,0.028273038459499057,1.0
2021-09-23,0.03641325734048628,0.03641325734048648,1.0
2021-09-24,0.005019076874271944,0.005019076874271845,1.0
2021-09-27,-0.008561261380747753,-0.008561261380747717,1.0
2021-09-28,-0.060366162705943194,-0.06036616270594329,1.0
2021-09-29,0.003999296447545708,0.003999296447545789,1.0
2021-09-30,-0.036274221618082136,-0.03627422161808211,1.0
2021-10-01,0.035617039698549346,0.035617039698549326,1.0
2021-10-04,-0.03906267719961065,-0.03906267719961052,1.0
2021-10-05,0.030399505459708598,0.03039950545970844,1.0
2021-10-06,0.013035896807748859,0.013035896807748944,1.0
2021-10-07,0.02539791666401059,0.02539791666401086,1.0
2021-10-08,-0.005779350132464556,-0.005779350132464772,1.0
2021-10-11,-0.021258889408189763,-0.021258889408189784,1.0
2021-10-12,-0.006957463316984658,-0.006957463316984644,1.0
2021-10-13,0.009911190762945443,0.009911190762945464,1.0
2021-10-14,0.05042296178659145,0.05042296178659162,1.0
2021-10-15,0.0230347399125026,0.023034739912502586,1.0
2021-10-18,0.009368641283695522,0.00936864128369544,1.0
2021-10-19,0.022775190534046752,0.022775190534046745,1.0
2021-10-20,0.011210414587210948,0.01121041458721105,1.0
2021-10-21,0.008068848628127068,0.008068848628127194,1.0
2021-10-22,-0.0033663277807365333,-0.0033663277807365914,1.0
2021-10-25,0.015162934346028,0.015162934346028025,1.0
2021-10-26,0.0038449650637266686,0.0038449650637266174,1.0
2021-10-27,-0.013626978680903123,-0.013626978680903033,1.0
2021-10-28,0.028526808189566655,0.028526808189566457,1.0
2021-10-29,0.006389288415229677,0.0063892884152299215,1.0
2021-11-01,0.0054108539117474486,0.005410853911747427,1.0
2021-11-02,0.011767950962226381,0.011767950962226374,1.0
2021-11-03,0.018652623498757626,0.018652623498757664,1.0
2021-11-04,0.013437089758099763,0.013437089758099588,1.0
2021-11-05,0.010854847116071653,0.010854847116071755,1.0
2021-11-08,0.0027866730515131444,0.00278667305151322,1.0
2021-11-09,-0.010301815741757148,-0.010301815741757184,1.0
2021-11-10,-0.023899278904342736,-0.023899278904342826,1.0
2021-11-11,0.0011226394961589836,0.0011226394961589687,1.0
2021-11-12,0.022214332876857146,0.022214332876857253,1.0
2021-11-15,0.0004112026198737073,0.0004112026198735881,1.0
2021-11-16,0.011992209479408045,0.011992209479408053,1.0
2021-11-17,-0.007584210356271548,-0.007584210356271578,1.0
2021-11-18,0.010030388923493172,0.010030388923493309,1.0
2021-11-19,-0.004796466086461892,-0.004796466086461993,1.0
2021-11-22,-0.008892427706792216,-0.008892427706792137,1.0
2021-11-23,0.004725925420899557,0.004725925420899449,1.0
