stage,indicator,rank,param_display,params,strategy,total_return,annualized_return,total_profit,max_drawdown,volatility,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,information_ratio,tail_ratio,deflated_sharpe_ratio,ulcer_index,total_trades,win_rate,profit_factor,expectancy,avg_win_amount,avg_loss_amount,payoff_ratio,winning_streak,losing_streak,trades_per_year,ema1_period,ema2_period,ema3_period,macd_fast_period,macd_slow_period,macd_signal_period,aroon_timeperiod,stc_ema_short_period,stc_ema_long_period,stc_cycle_period,kama_period,kama_fast_ema_constant,kama_slow_ema_constant,supertrend_atr_length,supertrend_factor,kalman_process_noise,kalman_measurement_noise,rsi_timeperiod,adx_di_length,adx_smoothing_timeperiod,donchian_timeperiod,trix_timeperiod,vortex_timeperiod,alma_fast_length,alma_slow_length,alma_offset,alma_sigma,IS_Sharpe,IS_Return,IS_MaxDD,IS_WinRate,OOS_Sharpe,OOS_Return,OOS_MaxDD,OOS_WinRate,OOS_Trades,OOS_ProfitFactor,Sharpe_Degradation,Return_Degradation,OOS_Rank,selection_source,is_sharpe,oos_sharpe,sharpe,sortino
is,Triple EMA,1.0,"EMA(6,95,123)","{'ema1_period': 6, 'ema2_period': 95, 'ema3_period': 123}",Triple EMA crossover strategy,2.8010445905937655,0.35974390434815473,280104.45905937656,-0.46781598695921356,0.43122915304709536,0.9181263102988325,1.6020535053125122,,,,,,0.31739554598341113,9.0,33.33333333333333,14.337651681300233,0.41717383154976906,1.3453552162484383,0.046916860799565495,28.675303362600463,,,2.071232876712329,6.0,95.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,Triple EMA,2.0,"EMA(6,95,124)","{'ema1_period': 6, 'ema2_period': 95, 'ema3_period': 124}",Triple EMA crossover strategy,2.8010445905937655,0.35974390434815473,280104.45905937656,-0.46781598695921356,0.43122915304709536,0.9181263102988325,1.6020535053125122,,,,,,0.31739554598341113,9.0,33.33333333333333,14.337651681300233,0.41717383154976906,1.3453552162484383,0.046916860799565495,28.675303362600463,,,2.071232876712329,6.0,95.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,Triple EMA,3.0,"EMA(5,96,125)","{'ema1_period': 5, 'ema2_period': 96, 'ema3_period': 125}",Triple EMA crossover strategy,2.798440040734956,0.35952942383741715,279844.0040734956,-0.48879378143867636,0.43214261072387394,0.9167163245302523,1.6000159803315848,,,,,,0.3170321611048941,9.0,33.33333333333333,14.28216402890781,0.4170523137154446,1.3453552162484383,0.047099137551052224,28.564328057815622,,,2.071232876712329,5.0,96.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,Triple EMA,4.0,"EMA(5,96,126)","{'ema1_period': 5, 'ema2_period': 96, 'ema3_period': 126}",Triple EMA crossover strategy,2.798440040734956,0.35952942383741715,279844.0040734956,-0.48879378143867636,0.43214261072387394,0.9167163245302523,1.6000159803315848,,,,,,0.3170321611048941,9.0,33.33333333333333,14.28216402890781,0.4170523137154446,1.3453552162484383,0.047099137551052224,28.564328057815622,,,2.071232876712329,5.0,96.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,Triple EMA,5.0,"EMA(6,96,123)","{'ema1_period': 6, 'ema2_period': 96, 'ema3_period': 123}",Triple EMA crossover strategy,2.790766489896137,0.3588968603422449,279076.6489896137,-0.46925502318868395,0.431216424099507,0.9167018573418975,1.5990420904773124,,,,,,0.3408462770601754,10.0,40.0,12.303876010620414,0.3503883964852409,0.9534639671082814,0.05166198393011947,18.45581401593062,,,2.301369863013699,6.0,96.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,MACD,1.0,"MACD(15,98,71)","{'macd_fast_period': 15, 'macd_slow_period': 98, 'macd_signal_period': 71}",MACD line crossing its signal line,2.3002218816243776,0.31624263885677717,230022.18816243776,-0.5738363081212087,0.49298884013835104,0.7939292464269598,1.3413567966549875,,,,,,0.26163766911398756,9.0,33.33333333333333,5.6994870500629355,0.3398879387453358,1.2366372444790648,0.10848671412152866,11.398974100125871,,,2.071232876712329,,,,15.0,98.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,MACD,2.0,"MACD(15,96,72)","{'macd_fast_period': 15, 'macd_slow_period': 96, 'macd_signal_period': 72}",MACD line crossing its signal line,2.292810018902461,0.3155617403370994,229281.00189024612,-0.573836308121209,0.4929892888910894,0.7928777489822457,1.3395814934403742,,,,,,0.26163766911398784,9.0,33.33333333333333,5.685632107321923,0.33888588727045926,1.2336310900544352,0.10848671412152859,11.371264214643846,,,2.071232876712329,,,,15.0,96.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,MACD,3.0,"MACD(15,96,71)","{'macd_fast_period': 15, 'macd_slow_period': 96, 'macd_signal_period': 71}",MACD line crossing its signal line,2.281174813757157,0.3144904761925926,228117.48137571567,-0.5762958908562233,0.4929951811801849,0.7912190720026068,1.3367784732529318,,,,,,0.26358572602106173,9.0,33.33333333333333,5.650369707602493,0.33925923898872273,1.2366372444790648,0.10942976375644826,11.300739415204985,,,2.071232876712329,,,,15.0,96.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,MACD,4.0,"MACD(15,97,71)","{'macd_fast_period': 15, 'macd_slow_period': 97, 'macd_signal_period': 71}",MACD line crossing its signal line,2.281174813757157,0.3144904761925926,228117.48137571567,-0.5762958908562233,0.4929951811801849,0.7912190720026068,1.3367784732529318,,,,,,0.26358572602106173,9.0,33.33333333333333,5.650369707602493,0.33925923898872273,1.2366372444790648,0.10942976375644826,11.300739415204985,,,2.071232876712329,,,,15.0,97.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,MACD,5.0,"MACD(15,98,70)","{'macd_fast_period': 15, 'macd_slow_period': 98, 'macd_signal_period': 70}",MACD line crossing its signal line,2.281174813757157,0.3144904761925926,228117.48137571567,-0.5762958908562233,0.4929951811801849,0.7912190720026068,1.3367784732529318,,,,,,0.26358572602106173,9.0,33.33333333333333,5.650369707602493,0.33925923898872273,1.2366372444790648,0.10942976375644826,11.300739415204985,,,2.071232876712329,,,,15.0,98.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
