stage,indicator,rank,param_display,params,strategy,total_return,annualized_return,total_profit,max_drawdown,volatility,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,information_ratio,tail_ratio,deflated_sharpe_ratio,ulcer_index,total_trades,win_rate,profit_factor,expectancy,avg_win_amount,avg_loss_amount,payoff_ratio,winning_streak,losing_streak,trades_per_year,ema1_period,ema2_period,ema3_period,macd_fast_period,macd_slow_period,macd_signal_period,aroon_timeperiod,stc_ema_short_period,stc_ema_long_period,stc_cycle_period,kama_period,kama_fast_ema_constant,kama_slow_ema_constant,supertrend_atr_length,supertrend_factor,kalman_process_noise,kalman_measurement_noise,rsi_timeperiod,adx_di_length,adx_smoothing_timeperiod,donchian_timeperiod,trix_timeperiod,vortex_timeperiod,alma_fast_length,alma_slow_length,alma_offset,alma_sigma,IS_Sharpe,IS_Return,IS_MaxDD,IS_WinRate,OOS_Sharpe,OOS_Return,OOS_MaxDD,OOS_WinRate,OOS_Trades,OOS_ProfitFactor,Sharpe_Degradation,Return_Degradation,OOS_Rank,selection_source,is_sharpe,oos_sharpe,sharpe,sortino
is,Triple EMA,1.0,"EMA(6,91,120)","{'ema1_period': 6, 'ema2_period': 91, 'ema3_period': 120}",Triple EMA crossover strategy,1.6273955846504973,0.20768538851811935,162739.55846504972,-0.26789107058565675,0.28824388252068406,0.7953837583894275,1.3253826850562445,,,,,,0.13218589023992447,17.0,52.94117647058824,7.071046595491633,0.07249370010151153,0.15948755924238087,0.025374391431966455,6.285374751548119,,,3.32093023255814,6.0,91.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,Triple EMA,2.0,"EMA(6,91,138)","{'ema1_period': 6, 'ema2_period': 91, 'ema3_period': 138}",Triple EMA crossover strategy,1.6049039618897898,0.2056588219969635,160490.39618897898,-0.26789107058565653,0.28757437593635876,0.7907366448493411,1.315699202447602,,,,,,0.13035574980721937,16.0,56.25,7.0685150184581085,0.07656506245436748,0.15854548115657482,0.028838333019899125,5.497733903245195,,,3.1255813953488376,6.0,91.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,Triple EMA,3.0,"EMA(6,91,139)","{'ema1_period': 6, 'ema2_period': 91, 'ema3_period': 139}",Triple EMA crossover strategy,1.6049039618897898,0.2056588219969635,160490.39618897898,-0.26789107058565653,0.28757437593635876,0.7907366448493411,1.315699202447602,,,,,,0.13035574980721937,16.0,56.25,7.0685150184581085,0.07656506245436748,0.15854548115657482,0.028838333019899125,5.497733903245195,,,3.1255813953488376,6.0,91.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,Triple EMA,4.0,"EMA(6,91,137)","{'ema1_period': 6, 'ema2_period': 91, 'ema3_period': 137}",Triple EMA crossover strategy,1.575276980695163,0.2029677375386556,157527.6980695163,-0.26789107058565653,0.2876183179306923,0.7828839405375033,1.3023687877719803,,,,,,0.13160744393765592,17.0,52.94117647058824,6.691327862338889,0.07139186893018656,0.15854548115657482,0.026655944824500254,5.94784698874568,,,3.32093023255814,6.0,91.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,Triple EMA,5.0,"EMA(6,91,135)","{'ema1_period': 6, 'ema2_period': 91, 'ema3_period': 135}",Triple EMA crossover strategy,1.554861863147482,0.2010988537602838,155486.1863147482,-0.26789107058565653,0.2875952972509145,0.7775128278971112,1.2933343527596632,,,,,,0.13436916432471147,16.0,50.0,6.653837685712002,0.0753541926985096,0.17736433022151943,0.02665594482450023,6.653837685712002,,,3.1255813953488376,6.0,91.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,MACD,1.0,"MACD(34,60,93)","{'macd_fast_period': 34, 'macd_slow_period': 60, 'macd_signal_period': 93}",MACD line crossing its signal line,1.838920742837002,0.22609173244885583,183892.0742837002,-0.270882994285629,0.26541408569256975,0.8967320168056587,1.5891689416871488,,,,,,0.1099892458491544,11.0,63.63636363636363,8.941155703372926,0.12689915397983773,0.22452428308135033,0.043944821947809326,5.109231830498815,,,2.1488372093023256,,,,34.0,60.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,MACD,2.0,"MACD(34,93,60)","{'macd_fast_period': 34, 'macd_slow_period': 93, 'macd_signal_period': 60}",MACD line crossing its signal line,1.838920742837002,0.22609173244885583,183892.0742837002,-0.270882994285629,0.26541408569256975,0.8967320168056587,1.5891689416871488,,,,,,0.1099892458491544,11.0,63.63636363636363,8.941155703372926,0.12689915397983773,0.22452428308135033,0.043944821947809326,5.109231830498815,,,2.1488372093023256,,,,34.0,93.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,MACD,3.0,"MACD(34,96,58)","{'macd_fast_period': 34, 'macd_slow_period': 96, 'macd_signal_period': 58}",MACD line crossing its signal line,1.838920742837002,0.22609173244885583,183892.0742837002,-0.270882994285629,0.26541408569256975,0.8967320168056587,1.5891689416871488,,,,,,0.1099892458491544,11.0,63.63636363636363,8.941155703372926,0.12689915397983773,0.22452428308135033,0.043944821947809326,5.109231830498815,,,2.1488372093023256,,,,34.0,96.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,MACD,4.0,"MACD(35,97,56)","{'macd_fast_period': 35, 'macd_slow_period': 97, 'macd_signal_period': 56}",MACD line crossing its signal line,1.838920742837002,0.22609173244885583,183892.0742837002,-0.270882994285629,0.26541408569256975,0.8967320168056587,1.5891689416871488,,,,,,0.1099892458491544,11.0,63.63636363636363,8.941155703372926,0.12689915397983773,0.22452428308135033,0.043944821947809326,5.109231830498815,,,2.1488372093023256,,,,35.0,97.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is,MACD,5.0,"MACD(35,99,55)","{'macd_fast_period': 35, 'macd_slow_period': 99, 'macd_signal_period': 55}",MACD line crossing its signal line,1.8087328751865146,0.22353385988264507,180873.28751865146,-0.27088299428563023,0.26546309041170096,0.8887414521267143,1.5745239552850543,,,,,,0.10999342729196634,11.0,63.63636363636363,8.87959097022077,0.12591535353015182,0.22297831094612966,0.04394482194780929,5.074051982983297,,,2.1488372093023256,,,,35.0,99.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
